Date,Actual,Forecast,Signal
2025-05-02,0.6980419754981995,0.6007664001183849,Sell
2025-05-03,0.701026976108551,0.6004498229827993,Sell
2025-05-04,0.676692008972168,0.6010168262671749,Buy
2025-05-05,0.6629760265350342,0.6024786756131514,Buy
2025-05-06,0.6783819794654846,0.6040745977377056,Buy
2025-05-07,0.6711859703063965,0.6049303648197076,Buy
2025-05-08,0.7666040062904358,0.6051284016353954,Buy
2025-05-09,0.7777109742164612,0.605312248037983,Buy
2025-05-10,0.8412730097770691,0.6061081740747271,Buy
2025-05-11,0.8049889802932739,0.6073802886344695,Buy
2025-05-12,0.8176379799842834,0.6085990363887258,Buy
2025-05-13,0.8315600156784058,0.6093221722645343,Buy
2025-05-14,0.7995200157165527,0.6097103027905418,Buy
2025-05-15,0.7612429857254028,0.6101931417985637,Buy
2025-05-16,0.7592679858207703,0.6110742614437511,Buy
2025-05-17,0.7423850297927856,0.6121877437985148,Buy
2025-05-18,0.7606260180473328,0.613191484730953,Buy
2025-05-19,0.7430629730224609,0.6138823384986415,Buy
2025-05-20,0.7457290291786194,0.6144201181604205,Buy
2025-05-21,0.7707189917564392,0.615073397518514,Buy
2025-05-22,0.8081380128860474,0.6159721944787341,Buy
2025-05-23,0.7463799715042114,0.6169701749418062,Buy
2025-05-24,0.7471920251846313,0.6178597479514337,Buy
2025-05-25,0.7599830031394958,0.618562232091891,Buy
2025-05-26,0.7595549821853638,0.6192073964588677,Buy
2025-05-27,0.7586830258369446,0.6199533404731241,Buy
2025-05-28,0.7468940019607544,0.6208430205121127,Buy
2025-05-29,0.7223420143127441,0.621764585499299,Buy
2025-05-30,0.6893270015716553,0.6225994425998196,Buy
2025-05-31,0.6860740184783936,0.6233285448263766,Buy
2025-06-01,0.6849740147590637,0.624046363464444,Buy
2025-06-02,0.6896770000457764,0.6248403775629624,Buy
2025-06-03,0.6846140027046204,0.6257141210792485,Buy
2025-06-04,0.6658899784088135,0.6265893423540337,Buy
2025-06-05,0.6275740265846252,0.6274026408836053,Buy
2025-06-06,0.6564059853553772,0.6281599675229177,Buy
2025-06-07,0.6650099754333496,0.6289251393288535,Buy
2025-06-08,0.6698989868164062,0.6297431429253707,Buy
2025-06-09,0.7050520181655884,0.6306027202814538,Buy
2025-06-10,0.7159140110015869,0.631452620655931,Buy
2025-06-11,0.6981580257415771,0.6322616919301323,Buy
2025-06-12,0.6638389825820923,0.6330436806999594,Buy
2025-06-13,0.6421359777450562,0.6338391928776385,Buy
2025-06-14,0.6249489784240723,0.6346691305916347,Buy
2025-06-15,0.633849024772644,0.6355191129959299,Buy
2025-06-16,0.6316310167312622,0.6363574061086642,Buy
2025-06-17,0.6104490160942078,0.6371705594445165,Buy
2025-06-18,0.6034489870071411,0.6379724549185829,Buy
2025-06-19,0.6021249890327454,0.6387875726006683,Buy
2025-06-20,0.5772640109062195,0.6396240500204667,Buy
2025-06-21,0.5543149709701538,0.6404691668652908,Buy
2025-06-22,0.5409830212593079,0.641304295919815,Buy
2025-06-23,0.5832750201225281,0.6421250010417962,Buy
2025-06-24,0.5873690247535706,0.6429425290310057,Buy
2025-06-25,0.5670809745788574,0.643770860360893,Buy
2025-06-26,0.5540210008621216,0.6446119320847565,Buy
2025-06-27,0.5587639808654785,0.6454560790114913,Buy
2025-06-28,0.5656970143318176,0.6462929684216198,Buy
2025-06-29,0.5780860185623169,0.6471222921692255,Buy
2025-06-30,0.5721210241317749,0.647952177277995,Buy
