Date,Actual,Predicted,sentiment_score,Model,Coin,EnhancedSignal
2025-06-01 00:00:00.000000000,105881.53125,102552.35,,XGB,BTC-USD,Sell
2025-06-02 00:00:00.000000000,105432.46875,102317.31,,XGB,BTC-USD,Sell
2025-06-03 00:00:00.000000000,104731.984375,102067.92,,XGB,BTC-USD,Sell
2025-06-04 00:00:00.000000000,101575.953125,102136.42,,XGB,BTC-USD,Buy
2025-06-05 00:00:00.000000000,104390.34375,101459.99,,XGB,BTC-USD,Sell
2025-06-06 00:00:00.000000000,105615.625,102831.13,,XGB,BTC-USD,Sell
2025-06-07 00:00:00.000000000,105793.6484375,103560.62,,XGB,BTC-USD,Sell
2025-06-08 00:00:00.000000000,110294.1015625,101503.93,,XGB,BTC-USD,Sell
2025-06-09 00:00:00.000000000,110257.234375,102761.22,,XGB,BTC-USD,Sell
2025-06-10 00:00:00.000000000,108686.625,102391.35,,XGB,BTC-USD,Sell
2025-06-11 00:00:00.000000000,105929.0546875,102323.81,,XGB,BTC-USD,Sell
2025-06-12 00:00:00.000000000,106090.96875,102393.36,,XGB,BTC-USD,Sell
2025-06-13 00:00:00.000000000,105472.40625,102445.87,,XGB,BTC-USD,Sell
2025-06-14 00:00:00.000000000,105552.0234375,102445.87,,XGB,BTC-USD,Sell
2025-06-15 00:00:00.000000000,106796.7578125,102445.87,,XGB,BTC-USD,Sell
2025-06-16 00:00:00.000000000,104601.1171875,101613.88,,XGB,BTC-USD,Sell
2025-06-17 00:00:00.000000000,104883.328125,101695.66,,XGB,BTC-USD,Sell
2025-06-18 00:00:00.000000000,104684.2890625,101782.64,,XGB,BTC-USD,Sell
2025-06-19 00:00:00.000000000,103309.6015625,101984.02,,XGB,BTC-USD,Sell
2025-06-20 00:00:00.000000000,102257.40625,102177.27,,XGB,BTC-USD,Sell
2025-06-21 00:00:00.000000000,100987.140625,102285.766,,XGB,BTC-USD,Buy
2025-06-22 00:00:00.000000000,105577.7734375,101634.6,,XGB,BTC-USD,Sell
2025-06-23 00:00:00.000000000,106045.6328125,104411.65,,XGB,BTC-USD,Sell
2025-06-24 00:00:00.000000000,107361.2578125,102508.08,,XGB,BTC-USD,Sell
2025-06-25 00:00:00.000000000,106960.0,101894.64,,XGB,BTC-USD,Sell
2025-06-26 00:00:00.000000000,107088.4296875,102981.516,,XGB,BTC-USD,Sell
2025-06-27 00:00:00.000000000,107327.703125,101750.38,,XGB,BTC-USD,Sell
2025-06-28 00:00:00.000000000,108385.5703125,101755.26,,XGB,BTC-USD,Sell
2025-06-29 00:00:00.000000000,107135.3359375,101409.53,,XGB,BTC-USD,Sell
2025-04-19 00:00:00.000000000,335.9388732910156,339.57983,,XGB,BCH-USD,Buy
2025-04-20 00:00:00.000000000,344.80694580078125,334.745,,XGB,BCH-USD,Sell
2025-04-21 00:00:00.000000000,362.78173828125,346.86728,,XGB,BCH-USD,Sell
2025-04-22 00:00:00.000000000,358.2170715332031,364.43567,,XGB,BCH-USD,Buy
2025-04-23 00:00:00.000000000,356.4633483886719,346.8101,,XGB,BCH-USD,Sell
2025-04-24 00:00:00.000000000,373.3293762207031,346.8101,,XGB,BCH-USD,Sell
2025-04-25 00:00:00.000000000,355.95916748046875,366.21942,,XGB,BCH-USD,Buy
2025-04-26 00:00:00.000000000,345.9830322265625,347.26248,,XGB,BCH-USD,Buy
2025-04-27 00:00:00.000000000,364.2192077636719,349.92264,,XGB,BCH-USD,Sell
2025-04-28 00:00:00.000000000,363.6363830566406,364.5166,,XGB,BCH-USD,Buy
2025-04-29 00:00:00.000000000,366.22747802734375,360.32733,,XGB,BCH-USD,Sell
2025-04-30 00:00:00.000000000,361.1256103515625,367.75128,,XGB,BCH-USD,Buy
2025-05-01 00:00:00.000000000,382.875244140625,356.81018,,XGB,BCH-USD,Sell
2025-05-02 00:00:00.000000000,363.1204833984375,384.04648,,XGB,BCH-USD,Buy
2025-05-03 00:00:00.000000000,356.13006591796875,357.77292,,XGB,BCH-USD,Buy
2025-05-04 00:00:00.000000000,353.4871520996094,346.94974,,XGB,BCH-USD,Sell
2025-05-05 00:00:00.000000000,373.054443359375,350.94528,,XGB,BCH-USD,Sell
2025-05-06 00:00:00.000000000,383.2935791015625,362.3392,,XGB,BCH-USD,Sell
2025-05-07 00:00:00.000000000,421.6309814453125,387.7973,,XGB,BCH-USD,Sell
2025-05-08 00:00:00.000000000,412.3817443847656,453.28085,,XGB,BCH-USD,Buy
2025-05-09 00:00:00.000000000,430.8814697265625,415.86002,,XGB,BCH-USD,Sell
2025-05-10 00:00:00.000000000,408.0454406738281,432.10672,,XGB,BCH-USD,Buy
2025-05-11 00:00:00.000000000,410.6682434082031,410.8035,,XGB,BCH-USD,Buy
2025-05-12 00:00:00.000000000,411.29534912109375,411.7825,,XGB,BCH-USD,Buy
2025-05-13 00:00:00.000000000,402.6856689453125,410.96283,,XGB,BCH-USD,Buy
2025-05-14 00:00:00.000000000,395.69183349609375,368.84406,,XGB,BCH-USD,Sell
2025-05-15 00:00:00.000000000,395.8854064941406,364.71207,,XGB,BCH-USD,Sell
2025-05-16 00:00:00.000000000,391.9806213378906,380.88727,,XGB,BCH-USD,Sell
2025-05-17 00:00:00.000000000,406.8180847167969,370.56006,,XGB,BCH-USD,Sell
2025-05-18 00:00:00.000000000,392.8945007324219,419.29504,,XGB,BCH-USD,Buy
2025-05-19 00:00:00.000000000,394.0870361328125,372.57516,,XGB,BCH-USD,Sell
2025-05-20 00:00:00.000000000,407.5686645507813,381.60458,,XGB,BCH-USD,Sell
2025-05-21 00:00:00.000000000,443.9219970703125,409.5196,,XGB,BCH-USD,Sell
2025-05-22 00:00:00.000000000,425.5870971679687,443.187,,XGB,BCH-USD,Buy
2025-05-23 00:00:00.000000000,421.8962097167969,419.83926,,XGB,BCH-USD,Sell
2025-05-24 00:00:00.000000000,422.8595275878906,420.5318,,XGB,BCH-USD,Sell
2025-05-25 00:00:00.000000000,415.6390075683594,422.21344,,XGB,BCH-USD,Buy
2025-05-26 00:00:00.000000000,414.824462890625,433.58096,,XGB,BCH-USD,Buy
2025-05-27 00:00:00.000000000,419.5234069824219,416.97305,,XGB,BCH-USD,Sell
2025-05-28 00:00:00.000000000,409.2194213867187,418.52573,,XGB,BCH-USD,Buy
2025-05-29 00:00:00.000000000,399.1341552734375,398.60004,,XGB,BCH-USD,Sell
2025-05-30 00:00:00.000000000,414.50787353515625,364.92355,,XGB,BCH-USD,Sell
2025-05-31 00:00:00.000000000,403.7017517089844,410.93054,,XGB,BCH-USD,Buy
2025-06-01 00:00:00.000000000,403.91656494140625,366.9609,,XGB,BCH-USD,Sell
2025-06-02 00:00:00.000000000,400.9271240234375,380.68225,,XGB,BCH-USD,Sell
2025-06-03 00:00:00.000000000,401.0262756347656,371.24625,,XGB,BCH-USD,Sell
2025-06-04 00:00:00.000000000,385.5867309570313,379.223,,XGB,BCH-USD,Sell
2025-06-05 00:00:00.000000000,396.12689208984375,362.59286,,XGB,BCH-USD,Sell
2025-06-06 00:00:00.000000000,409.3663635253906,384.7711,,XGB,BCH-USD,Sell
2025-06-07 00:00:00.000000000,411.2310791015625,408.33136,,XGB,BCH-USD,Sell
2025-06-08 00:00:00.000000000,425.5355224609375,411.78284,,XGB,BCH-USD,Sell
2025-06-09 00:00:00.000000000,437.98931884765625,416.8312,,XGB,BCH-USD,Sell
2025-06-10 00:00:00.000000000,428.98236083984375,419.89084,,XGB,BCH-USD,Sell
2025-06-11 00:00:00.000000000,425.6308898925781,416.33777,,XGB,BCH-USD,Sell
2025-06-12 00:00:00.000000000,448.6900329589844,410.9504,,XGB,BCH-USD,Sell
2025-06-13 00:00:00.000000000,430.8078918457031,429.27155,,XGB,BCH-USD,Sell
2025-06-14 00:00:00.000000000,460.8656921386719,424.3743,,XGB,BCH-USD,Sell
2025-06-15 00:00:00.000000000,466.32757568359375,449.51553,,XGB,BCH-USD,Sell
2025-06-16 00:00:00.000000000,463.83648681640625,452.74658,,XGB,BCH-USD,Sell
2025-06-17 00:00:00.000000000,459.44927978515625,467.90686,,XGB,BCH-USD,Buy
2025-06-18 00:00:00.000000000,498.56549072265625,446.019,,XGB,BCH-USD,Sell
2025-06-19 00:00:00.000000000,473.8587646484375,512.0189,,XGB,BCH-USD,Buy
2025-06-20 00:00:00.000000000,466.2036437988281,454.81094,,XGB,BCH-USD,Sell
2025-06-21 00:00:00.000000000,455.07818603515625,450.96094,,XGB,BCH-USD,Sell
2025-06-22 00:00:00.000000000,463.4538269042969,443.90677,,XGB,BCH-USD,Sell
2025-06-23 00:00:00.000000000,453.8330078125,445.1048,,XGB,BCH-USD,Sell
2025-06-24 00:00:00.000000000,482.22125244140625,451.41196,,XGB,BCH-USD,Sell
2025-06-25 00:00:00.000000000,489.6326599121094,462.10065,,XGB,BCH-USD,Sell
2025-06-26 00:00:00.000000000,505.1834411621094,483.40387,,XGB,BCH-USD,Sell
2025-06-27 00:00:00.000000000,491.9881896972656,508.0336,,XGB,BCH-USD,Buy
2025-06-28 00:00:00.000000000,503.7851257324219,498.414,,XGB,BCH-USD,Sell
2025-06-29 00:00:00.000000000,506.029052734375,511.89133,,XGB,BCH-USD,Buy
2025-04-19 00:00:00.000000000,13.27574634552002,12.743371,,XGB,LINK-USD,Sell
2025-04-20 00:00:00.000000000,13.106670379638672,13.135053,,XGB,LINK-USD,Buy
2025-04-21 00:00:00.000000000,14.139148712158203,13.328657,,XGB,LINK-USD,Sell
2025-04-22 00:00:00.000000000,15.005440711975098,13.617777,,XGB,LINK-USD,Sell
2025-04-23 00:00:00.000000000,15.044060707092283,14.734349,,XGB,LINK-USD,Sell
2025-04-24 00:00:00.000000000,14.929082870483398,14.601201,,XGB,LINK-USD,Sell
2025-04-25 00:00:00.000000000,14.875073432922363,14.78885,,XGB,LINK-USD,Sell
2025-04-26 00:00:00.000000000,14.588580131530762,15.370488,,XGB,LINK-USD,Buy
2025-04-27 00:00:00.000000000,15.01733112335205,15.002468,,XGB,LINK-USD,Sell
2025-04-28 00:00:00.000000000,14.613898277282717,15.357123,,XGB,LINK-USD,Buy
2025-04-29 00:00:00.000000000,14.29294204711914,15.119345,,XGB,LINK-USD,Buy
2025-04-30 00:00:00.000000000,14.75207805633545,15.033161,,XGB,LINK-USD,Buy
2025-05-01 00:00:00.000000000,14.6611967086792,14.897354,,XGB,LINK-USD,Buy
2025-05-02 00:00:00.000000000,14.260993003845217,14.907266,,XGB,LINK-USD,Buy
2025-05-03 00:00:00.000000000,13.859743118286133,14.904023,,XGB,LINK-USD,Buy
2025-05-04 00:00:00.000000000,13.646458625793455,14.065431,,XGB,LINK-USD,Buy
2025-05-05 00:00:00.000000000,13.830133438110352,13.445891,,XGB,LINK-USD,Sell
2025-05-06 00:00:00.000000000,13.819287300109863,13.86423,,XGB,LINK-USD,Buy
2025-05-07 00:00:00.000000000,15.849824905395508,13.663251,,XGB,LINK-USD,Sell
2025-05-08 00:00:00.000000000,16.011110305786133,14.938407,,XGB,LINK-USD,Sell
2025-05-09 00:00:00.000000000,17.34076690673828,15.596128,,XGB,LINK-USD,Sell
2025-05-10 00:00:00.000000000,17.063989639282227,16.918262,,XGB,LINK-USD,Sell
2025-05-11 00:00:00.000000000,16.732389450073242,16.580576,,XGB,LINK-USD,Sell
2025-05-12 00:00:00.000000000,17.432764053344727,16.606838,,XGB,LINK-USD,Sell
2025-05-13 00:00:00.000000000,17.01301383972168,16.755608,,XGB,LINK-USD,Sell
2025-05-14 00:00:00.000000000,16.003477096557617,16.429317,,XGB,LINK-USD,Buy
2025-05-15 00:00:00.000000000,15.755204200744627,15.721467,,XGB,LINK-USD,Sell
2025-05-16 00:00:00.000000000,15.320246696472168,14.555582,,XGB,LINK-USD,Sell
2025-05-17 00:00:00.000000000,15.922525405883787,14.336442,,XGB,LINK-USD,Sell
2025-05-18 00:00:00.000000000,15.799415588378906,14.833157,,XGB,LINK-USD,Sell
2025-05-19 00:00:00.000000000,15.6917085647583,14.37309,,XGB,LINK-USD,Sell
2025-05-20 00:00:00.000000000,16.12407684326172,14.309592,,XGB,LINK-USD,Sell
2025-05-21 00:00:00.000000000,16.736061096191406,14.514337,,XGB,LINK-USD,Sell
2025-05-22 00:00:00.000000000,15.521185874938965,15.403427,,XGB,LINK-USD,Sell
2025-05-23 00:00:00.000000000,15.355583190917969,14.002112,,XGB,LINK-USD,Sell
2025-05-24 00:00:00.000000000,15.526289939880373,14.648469,,XGB,LINK-USD,Sell
2025-05-25 00:00:00.000000000,15.527997970581056,14.670758,,XGB,LINK-USD,Sell
2025-05-26 00:00:00.000000000,15.918099403381348,14.677705,,XGB,LINK-USD,Sell
2025-05-27 00:00:00.000000000,15.665416717529297,14.840033,,XGB,LINK-USD,Sell
2025-05-28 00:00:00.000000000,15.040348052978516,14.21325,,XGB,LINK-USD,Sell
2025-05-29 00:00:00.000000000,13.899076461791992,14.632141,,XGB,LINK-USD,Buy
2025-05-30 00:00:00.000000000,13.976826667785645,13.677245,,XGB,LINK-USD,Sell
2025-05-31 00:00:00.000000000,14.062182426452637,13.86051,,XGB,LINK-USD,Sell
2025-06-01 00:00:00.000000000,14.092877388000488,13.751408,,XGB,LINK-USD,Sell
2025-06-02 00:00:00.000000000,14.115714073181152,14.073995,,XGB,LINK-USD,Sell
2025-06-03 00:00:00.000000000,13.850793838500977,14.483195,,XGB,LINK-USD,Buy
2025-06-04 00:00:00.000000000,12.922351837158203,14.401747,,XGB,LINK-USD,Buy
2025-06-05 00:00:00.000000000,13.581302642822266,12.618848,,XGB,LINK-USD,Sell
2025-06-06 00:00:00.000000000,13.836443901062012,13.729661,,XGB,LINK-USD,Sell
2025-06-07 00:00:00.000000000,13.717120170593262,13.442214,,XGB,LINK-USD,Sell
2025-06-08 00:00:00.000000000,14.361599922180176,13.463352,,XGB,LINK-USD,Sell
2025-06-09 00:00:00.000000000,15.42764377593994,14.242282,,XGB,LINK-USD,Sell
2025-06-10 00:00:00.000000000,14.90967082977295,15.063402,,XGB,LINK-USD,Buy
2025-06-11 00:00:00.000000000,14.025967597961426,14.612593,,XGB,LINK-USD,Buy
2025-06-12 00:00:00.000000000,13.436464309692385,14.08631,,XGB,LINK-USD,Buy
2025-06-13 00:00:00.000000000,13.166606903076172,13.437634,,XGB,LINK-USD,Buy
2025-06-14 00:00:00.000000000,13.296910285949709,13.832023,,XGB,LINK-USD,Buy
2025-06-15 00:00:00.000000000,13.574793815612791,13.91368,,XGB,LINK-USD,Buy
2025-06-16 00:00:00.000000000,13.007805824279783,13.195434,,XGB,LINK-USD,Buy
2025-06-17 00:00:00.000000000,13.103866577148438,13.109579,,XGB,LINK-USD,Buy
2025-06-18 00:00:00.000000000,13.074892044067385,13.393994,,XGB,LINK-USD,Buy
2025-06-19 00:00:00.000000000,12.51447582244873,13.09195,,XGB,LINK-USD,Buy
2025-06-20 00:00:00.000000000,11.985239028930664,12.092288,,XGB,LINK-USD,Buy
2025-06-21 00:00:00.000000000,11.652458190917969,11.206698,,XGB,LINK-USD,Sell
2025-06-22 00:00:00.000000000,12.874313354492188,11.457513,,XGB,LINK-USD,Sell
2025-06-23 00:00:00.000000000,13.408498764038086,12.5538435,,XGB,LINK-USD,Sell
2025-06-24 00:00:00.000000000,13.136893272399902,13.600843,,XGB,LINK-USD,Buy
2025-06-25 00:00:00.000000000,12.929868698120115,13.64709,,XGB,LINK-USD,Buy
2025-06-26 00:00:00.000000000,13.060314178466797,13.396696,,XGB,LINK-USD,Buy
2025-06-27 00:00:00.000000000,13.39917278289795,12.934046,,XGB,LINK-USD,Sell
2025-06-28 00:00:00.000000000,13.725419998168944,13.384425,,XGB,LINK-USD,Sell
2025-06-29 00:00:00.000000000,13.38076400756836,13.595964,,XGB,LINK-USD,Buy
2025-04-19 00:00:00.000000000,1584.5579833984375,1625.3538,,XGB,STETH-USD,Buy
2025-04-20 00:00:00.000000000,1577.408447265625,1625.0387,,XGB,STETH-USD,Buy
2025-04-21 00:00:00.000000000,1756.034423828125,1677.7117,,XGB,STETH-USD,Sell
2025-04-22 00:00:00.000000000,1798.91455078125,1617.3267,,XGB,STETH-USD,Sell
2025-04-23 00:00:00.000000000,1766.567138671875,1604.8701,,XGB,STETH-USD,Sell
2025-04-24 00:00:00.000000000,1785.7099609375,1605.6721,,XGB,STETH-USD,Sell
2025-04-25 00:00:00.000000000,1820.15185546875,1610.0133,,XGB,STETH-USD,Sell
2025-04-26 00:00:00.000000000,1791.9866943359375,1609.3771,,XGB,STETH-USD,Sell
2025-04-27 00:00:00.000000000,1798.0526123046875,1605.9324,,XGB,STETH-USD,Sell
2025-04-28 00:00:00.000000000,1793.546875,1604.6581,,XGB,STETH-USD,Sell
2025-04-29 00:00:00.000000000,1792.4976806640625,1624.9246,,XGB,STETH-USD,Sell
2025-04-30 00:00:00.000000000,1838.02490234375,1680.7439,,XGB,STETH-USD,Sell
2025-05-01 00:00:00.000000000,1840.4903564453125,1701.4183,,XGB,STETH-USD,Sell
2025-05-02 00:00:00.000000000,1833.35595703125,1712.1886,,XGB,STETH-USD,Sell
2025-05-03 00:00:00.000000000,1807.314453125,1720.4841,,XGB,STETH-USD,Sell
2025-05-04 00:00:00.000000000,1818.1815185546875,1695.2133,,XGB,STETH-USD,Sell
2025-05-05 00:00:00.000000000,1815.1612548828125,1717.8826,,XGB,STETH-USD,Sell
2025-05-06 00:00:00.000000000,1815.1065673828125,1690.3958,,XGB,STETH-USD,Sell
2025-05-07 00:00:00.000000000,2204.305908203125,1696.2074,,XGB,STETH-USD,Sell
2025-05-08 00:00:00.000000000,2343.02587890625,1897.0442,,XGB,STETH-USD,Sell
2025-05-09 00:00:00.000000000,2585.2119140625,2024.1132,,XGB,STETH-USD,Sell
2025-05-10 00:00:00.000000000,2506.301025390625,2207.395,,XGB,STETH-USD,Sell
2025-05-11 00:00:00.000000000,2490.2138671875,2321.9727,,XGB,STETH-USD,Sell
2025-05-12 00:00:00.000000000,2680.330322265625,2355.0137,,XGB,STETH-USD,Sell
2025-05-13 00:00:00.000000000,2607.80029296875,2633.1475,,XGB,STETH-USD,Buy
2025-05-14 00:00:00.000000000,2538.4365234375,2615.0493,,XGB,STETH-USD,Buy
2025-05-15 00:00:00.000000000,2542.064697265625,2486.6719,,XGB,STETH-USD,Sell
2025-05-16 00:00:00.000000000,2472.54296875,2546.3694,,XGB,STETH-USD,Buy
2025-05-17 00:00:00.000000000,2489.890869140625,2523.9111,,XGB,STETH-USD,Buy
2025-05-18 00:00:00.000000000,2526.51171875,2476.9407,,XGB,STETH-USD,Sell
2025-05-19 00:00:00.000000000,2518.09130859375,2492.6191,,XGB,STETH-USD,Sell
2025-05-20 00:00:00.000000000,2551.167236328125,2522.49,,XGB,STETH-USD,Sell
2025-05-21 00:00:00.000000000,2657.6962890625,2548.8276,,XGB,STETH-USD,Sell
2025-05-22 00:00:00.000000000,2517.80810546875,2696.633,,XGB,STETH-USD,Buy
2025-05-23 00:00:00.000000000,2527.821044921875,2503.0164,,XGB,STETH-USD,Sell
2025-05-24 00:00:00.000000000,2549.341552734375,2494.7554,,XGB,STETH-USD,Sell
2025-05-25 00:00:00.000000000,2558.304931640625,2551.1223,,XGB,STETH-USD,Sell
2025-05-26 00:00:00.000000000,2662.620849609375,2601.518,,XGB,STETH-USD,Sell
2025-05-27 00:00:00.000000000,2675.78076171875,2638.912,,XGB,STETH-USD,Sell
2025-05-28 00:00:00.000000000,2628.461669921875,2641.9878,,XGB,STETH-USD,Buy
2025-05-29 00:00:00.000000000,2526.2294921875,2624.0762,,XGB,STETH-USD,Buy
2025-05-30 00:00:00.000000000,2528.205078125,2509.6223,,XGB,STETH-USD,Sell
2025-05-31 00:00:00.000000000,2533.2666015625,2518.3142,,XGB,STETH-USD,Sell
2025-06-01 00:00:00.000000000,2607.92333984375,2531.4165,,XGB,STETH-USD,Sell
2025-06-02 00:00:00.000000000,2590.1240234375,2608.1,,XGB,STETH-USD,Buy
2025-06-03 00:00:00.000000000,2608.58837890625,2649.8445,,XGB,STETH-USD,Buy
2025-06-04 00:00:00.000000000,2418.300048828125,2629.0276,,XGB,STETH-USD,Buy
2025-06-05 00:00:00.000000000,2477.1279296875,2420.988,,XGB,STETH-USD,Sell
2025-06-06 00:00:00.000000000,2521.41845703125,2445.0745,,XGB,STETH-USD,Sell
2025-06-07 00:00:00.000000000,2508.540771484375,2511.7515,,XGB,STETH-USD,Buy
2025-06-08 00:00:00.000000000,2678.247802734375,2473.8828,,XGB,STETH-USD,Sell
2025-06-09 00:00:00.000000000,2807.717529296875,2624.382,,XGB,STETH-USD,Sell
2025-06-10 00:00:00.000000000,2775.148193359375,2735.092,,XGB,STETH-USD,Sell
2025-06-11 00:00:00.000000000,2650.49560546875,2721.0623,,XGB,STETH-USD,Buy
2025-06-12 00:00:00.000000000,2577.36962890625,2618.9558,,XGB,STETH-USD,Buy
2025-06-13 00:00:00.000000000,2528.37451171875,2566.5864,,XGB,STETH-USD,Buy
2025-06-14 00:00:00.000000000,2547.052734375,2496.7002,,XGB,STETH-USD,Sell
2025-06-15 00:00:00.000000000,2547.370361328125,2569.42,,XGB,STETH-USD,Buy
2025-06-16 00:00:00.000000000,2510.617431640625,2537.7146,,XGB,STETH-USD,Buy
2025-06-17 00:00:00.000000000,2531.948486328125,2533.966,,XGB,STETH-USD,Buy
2025-06-18 00:00:00.000000000,2531.0673828125,2474.239,,XGB,STETH-USD,Sell
2025-06-19 00:00:00.000000000,2405.782470703125,2593.4766,,XGB,STETH-USD,Buy
2025-06-20 00:00:00.000000000,2284.400146484375,2461.359,,XGB,STETH-USD,Buy
2025-06-21 00:00:00.000000000,2227.04150390625,2395.0586,,XGB,STETH-USD,Buy
2025-06-22 00:00:00.000000000,2415.7021484375,2381.0186,,XGB,STETH-USD,Sell
2025-06-23 00:00:00.000000000,2445.103515625,2358.217,,XGB,STETH-USD,Sell
2025-06-24 00:00:00.000000000,2417.139404296875,2388.6724,,XGB,STETH-USD,Sell
2025-06-25 00:00:00.000000000,2426.7578125,2368.3088,,XGB,STETH-USD,Sell
2025-06-26 00:00:00.000000000,2420.670166015625,2408.791,,XGB,STETH-USD,Sell
2025-06-27 00:00:00.000000000,2435.58642578125,2379.4314,,XGB,STETH-USD,Sell
2025-06-28 00:00:00.000000000,2504.0712890625,2408.836,,XGB,STETH-USD,Sell
2025-06-29 00:00:00.000000000,2485.658935546875,2494.698,,XGB,STETH-USD,Buy
2025-04-19 00:00:00.000000000,85063.4140625,86342.6320351465,,PROPHET,BTC-USD,Buy
2025-04-20 00:00:00.000000000,85174.3046875,86729.12376797629,,PROPHET,BTC-USD,Buy
2025-04-21 00:00:00.000000000,87518.90625,87570.96283341985,,PROPHET,BTC-USD,Buy
2025-04-22 00:00:00.000000000,93441.890625,88454.98465106188,,PROPHET,BTC-USD,Sell
2025-04-23 00:00:00.000000000,93699.109375,89793.40478349659,,PROPHET,BTC-USD,Sell
2025-04-24 00:00:00.000000000,93943.796875,90387.64920507128,,PROPHET,BTC-USD,Sell
2025-04-25 00:00:00.000000000,94720.5,91791.1520878172,,PROPHET,BTC-USD,Sell
2025-04-26 00:00:00.000000000,94646.9296875,92658.04065664484,,PROPHET,BTC-USD,Sell
2025-04-27 00:00:00.000000000,93754.84375,93047.29096716829,,PROPHET,BTC-USD,Sell
2025-04-28 00:00:00.000000000,94978.75,93786.83186937233,,PROPHET,BTC-USD,Sell
2025-04-29 00:00:00.000000000,94284.7890625,94464.03163266108,,PROPHET,BTC-USD,Buy
2025-04-30 00:00:00.000000000,94207.3125,95494.3812256653,,PROPHET,BTC-USD,Buy
2025-05-01 00:00:00.000000000,96492.3359375,95685.30745927412,,PROPHET,BTC-USD,Sell
2025-05-02 00:00:00.000000000,96910.0703125,96598.8786060848,,PROPHET,BTC-USD,Sell
2025-05-03 00:00:00.000000000,95891.796875,96900.32301548964,,PROPHET,BTC-USD,Buy
2025-05-04 00:00:00.000000000,94315.9765625,96661.94761826115,,PROPHET,BTC-USD,Buy
2025-05-05 00:00:00.000000000,94748.0546875,96726.93864657792,,PROPHET,BTC-USD,Buy
2025-05-06 00:00:00.000000000,96802.4765625,96699.48602142736,,PROPHET,BTC-USD,Sell
2025-05-07 00:00:00.000000000,97032.3203125,97013.0541270773,,PROPHET,BTC-USD,Sell
2025-05-08 00:00:00.000000000,103241.4609375,96493.74244225124,,PROPHET,BTC-USD,Sell
2025-05-09 00:00:00.000000000,102970.8515625,96722.51017669894,,PROPHET,BTC-USD,Sell
2025-05-10 00:00:00.000000000,104696.328125,96383.19794221144,,PROPHET,BTC-USD,Sell
2025-05-11 00:00:00.000000000,104106.359375,95565.9465054903,,PROPHET,BTC-USD,Sell
2025-05-12 00:00:00.000000000,102812.953125,95130.50839292098,,PROPHET,BTC-USD,Sell
2025-05-13 00:00:00.000000000,104169.8125,94695.90716849988,,PROPHET,BTC-USD,Sell
2025-05-14 00:00:00.000000000,103539.4140625,94708.2800310052,,PROPHET,BTC-USD,Sell
2025-05-15 00:00:00.000000000,103744.640625,94003.85932329117,,PROPHET,BTC-USD,Sell
2025-05-16 00:00:00.000000000,103489.2890625,94170.87808025203,,PROPHET,BTC-USD,Sell
2025-05-17 00:00:00.000000000,103191.0859375,93897.3421619878,,PROPHET,BTC-USD,Sell
2025-05-18 00:00:00.000000000,106446.0078125,93274.27679870592,,PROPHET,BTC-USD,Sell
2025-05-19 00:00:00.000000000,105606.1796875,93158.94912460144,,PROPHET,BTC-USD,Sell
2025-05-20 00:00:00.000000000,106791.0859375,93164.52517532968,,PROPHET,BTC-USD,Sell
2025-05-21 00:00:00.000000000,109678.078125,93727.9983700178,,PROPHET,BTC-USD,Sell
2025-05-22 00:00:00.000000000,111673.28125,93673.34410331237,,PROPHET,BTC-USD,Sell
2025-05-23 00:00:00.000000000,107287.796875,94573.6822641982,,PROPHET,BTC-USD,Sell
2025-05-24 00:00:00.000000000,107791.15625,95099.38463954734,,PROPHET,BTC-USD,Sell
2025-05-25 00:00:00.000000000,109035.390625,95321.72728819904,,PROPHET,BTC-USD,Sell
2025-05-26 00:00:00.000000000,109440.3671875,96076.5797560644,,PROPHET,BTC-USD,Sell
2025-05-27 00:00:00.000000000,108994.640625,96954.57817571732,,PROPHET,BTC-USD,Sell
2025-05-28 00:00:00.000000000,107802.328125,98369.60640619267,,PROPHET,BTC-USD,Sell
2025-05-29 00:00:00.000000000,105641.7578125,99122.52587097838,,PROPHET,BTC-USD,Sell
2025-05-30 00:00:00.000000000,103998.5703125,100763.9212054324,,PROPHET,BTC-USD,Sell
2025-05-31 00:00:00.000000000,104638.09375,101942.78361543165,,PROPHET,BTC-USD,Sell
2025-06-01 00:00:00.000000000,105652.1015625,102710.7170253309,,PROPHET,BTC-USD,Sell
2025-06-02 00:00:00.000000000,105881.53125,103886.14432809828,,PROPHET,BTC-USD,Sell
2025-06-03 00:00:00.000000000,105432.46875,105044.9470645091,,PROPHET,BTC-USD,Sell
2025-06-04 00:00:00.000000000,104731.984375,106589.35018355084,,PROPHET,BTC-USD,Buy
2025-06-05 00:00:00.000000000,101575.953125,107311.98159220934,,PROPHET,BTC-USD,Buy
2025-06-06 00:00:00.000000000,104390.34375,108758.86451114951,,PROPHET,BTC-USD,Buy
2025-06-07 00:00:00.000000000,105615.625,109578.25755123992,,PROPHET,BTC-USD,Buy
2025-06-08 00:00:00.000000000,105793.6484375,109824.92290759072,,PROPHET,BTC-USD,Buy
2025-06-09 00:00:00.000000000,110294.1015625,110324.29774450167,,PROPHET,BTC-USD,Buy
2025-06-10 00:00:00.000000000,110257.234375,110663.0023721607,,PROPHET,BTC-USD,Buy
2025-06-11 00:00:00.000000000,108686.625,111257.49965897728,,PROPHET,BTC-USD,Buy
